date,title,source,contents,link
3일 전,"“클린스만 얼굴, 결국 이렇게 보네”…화상으로 축구협회 전력강화위 참석",매일경제언론사 선정,아시아축구연맹(AFC) 아시안컵에서 졸전 끝에 4강 탈락한 축구 국가대표팀 위르겐 클린스만 감독의 거취 등을 논의하는 대한축구협회 전력강화위원회... 미국에 있는 클린스만 감독도 화상으로 참석했다. 클린스만 감독이 이끄는 축구 대표팀은 지난달 중순부터 열린 아시안컵에서 64년 만의 우승을 노렸으나...,https://www.mk.co.kr/article/10943247
2일 전,정몽규 '클린스만 경질' 입 열까...임원 회의 소집,MBN,"이 자리에서는 어제(15일) 열린 전력강화위원회의 결과와 지난 13일 열린 경기인 출신 임원 회의에서 나온 클린스만 국가대표팀 감독의 경질 등이 보고될 예정입니다. 앞서 황보관 대한축구협회 기술본부장은 브리핑을 통해 ""여러 가지 이유로 클린스만 감독이 더는 리더십을 발휘하기 힘들다는 위원회의...",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00011&news_seq_no=5003390
3일 전,"""손흥민·이강인 탓에 경기력 안 좋았다"" 클린스만의 변명",중앙일보언론사 선정,아시아축구연맹(AFC) 아시안컵 졸전과 대표팀 내분 등으로 경질론에 직면한 축구 국가대표팀 위르겐 클린스만 감독이 자신의 거취 등을 논의하는 대한축구협회 전력강화위원회에서 선수 탓을 한 것으로 전해졌다. 미국에 있는 클린스만 감독은 15일 서울 종로구 축구회관에서 열린 축구협회 전력강화위원회에...,https://www.joongang.co.kr/article/25228895
2일 전,"정몽규 회장 결단 내리나…축구협회, 16일 임원회의서 ‘클린스만 경질’ 논의",동아일보언론사 선정,이 자리에는 주요 임원진과 함께 파울루 벤투 전 감독의 후임으로 클린스만의 영입을 결정한 정몽규 축구협회 회장도 참석한다. 다만 축구협회는... 이날 축구협회 국가대표 전력강화위원회는 2024년 제1차 전력강화위원회의를 열고 브리핑을 통해 “감독 거취 관련해 이러한 여러가지 이유로 클린스만 감독이...,https://www.donga.com/news/Society/article/all/20240215/123541486/2
2일 전,"클린스만, '작별 인사'하며 경질 암시? SNS 올린 의미심장한 글, 뭐길래",서울경제언론사 선정,경질 여부에 대한 결정을 앞두고 있는 위르겐 클린스만 한국 축구대표팀 감독이 현재 국내 분위기와 상반되는 멘트를 자신의 사회관계망서비스(SNS)를 통해 전했다. 클린스만 감독은 16일 자신의 SNS에 “모든 선수들과 코칭스태프 그리고 모든 한국 축구팬들에게 진심으로 감사드립니다”라고 전했다. 이어...,https://www.sedaily.com/NewsView/2D5DSAL5SR
1일 전,"클린스만, 감쪽같이 사라졌다…'갤S24 성능 이 정도라니'",머니투데이언론사 선정,"삼성이 최근 출시한 첫 인공지능(AI) 스마트폰 '갤럭시S24'로 위르겐 클린스만 감독을 편집해 지워버린 사진이 공개돼 화제다. 지난 7일 한 온라인커뮤니티에서 한 누리꾼은 ""갤럭시 S24로 클린스만 지우기 해봤다""는 글을 올렸다. 해당 게시물엔 클린스만 감독이 찍힌 사진 원본과 갤럭시S24 사진 편집기능을...",http://news.mt.co.kr/mtview.php?no=2024021618594718892
1일 전,결국 경질…100억 챙기고 떠나는 클린스만,MBN,전술 없이 선수에게 모든 걸 맡긴 '해줘 축구'란 씁쓸한 신조어를 만든 클린스만 축구대표팀 감독이 결국 경질됐습니다. 임기를 1년도 채우지 못하고... 【 기자 】 대한축구협회가 결국 클린스만 축구대표팀 감독을 취임 11개월 만에 경질했습니다. 임기가 2년 반이나 남은 상태에서 계약을 해지한 탓에...,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5003642
2일 전,'계약부터 불안→예견된 실패' 클린스만호의 험난했던 지난 1년,스포츠투데이,"위르겐 클린스만 축구 대표팀 감독이 결국 경질됐다. 정몽규 대한축구협회장은 16일 축구대표팀 사안 관련 KFA임원회의를 통해 클린스만 감독의 경질을 공식 발표했다. 정몽규 회장은 ""클린스만 감독은 경기 운영, 선수단 운영, 근무 태도 등 부족했다. 대표팀은 단순한 스포츠팀을 넘어 그 에너지를 대한민국...",http://www.stoo.com/article.php?aid=91782052625
2일 전,"정몽규 대한축구협회장, 임원회의 참석해 클린스만 경질 여부 논의 [뉴시스Pi...",뉴시스,"대한축구협회가 16일 위르겐 클린스만 축구국가대표팀 감독의 거취에 대한 임원 회의를 열었다. 이날 회의에는 정몽규 축구협회장, 김정배 상근부회장... 정 회장 등 임원진들은 비공개 회의를 통해 클린스만 감독의 거취에 대한 논의한다. 클린스만 감독은 최근 카타르 아시안컵 준결승 패배 이후 경질 압박을...",http://www.newsis.com/view/?id=NISX20240216_0002628949&cID=10503&pID=10500
3일 전,위약금 100억 줘야하지만… 클린스만 경질론 우세,동아일보언론사 선정,A 위원이 언급한 돈은 위르겐 클린스만 축구대표팀 감독(사진)을 경질할 경우 축구협회가 그에게 지급해야 하는 위약금을 말한다. 클린스만 감독이 축구협회와 맺은 계약기간은 북중미 월드컵 본선이 끝나는 2026년 7월까지다. 클린스만 감독의 자진 사퇴가 아니라 축구협회가 그를 경질할 경우엔 남은...,https://www.donga.com/news/Society/article/all/20240215/123523594/1
2일 전,"클린스만 감독 1년만에 경질…축구협회 ""전화로 통보"" (1보)",뉴스1언론사 선정,대한축구협회(KFA)가 위르겐 클린스만(독일) 감독에게 경질을 공식 통보했다. KFA는 16일 오전 긴급 임원회의를 가진 뒤 클린스만 감독에게 전화를 걸어 경질을 통보했다고 밝혔다. 이로써 지난해 2월말 한국 사령탑에 선임됐던 클린스만 감독은 1년 만에 지휘봉을 내려놓게 됐다. 정몽규 대한축구협회장은...,https://www.news1.kr/articles/5322936
2일 전,클린스만 위약금 100억... 결국 국민 세금으로 상당액 부담할 듯,매경이코노미언론사 선정,위르겐 클린스만 대한민국 국가대표팀 감독이 전격 경질된 가운데 클린스만 감독의 위약금 액수가 화제에 오르고 있다. 대한축구협회는 16일 오전 10시 서울 종로구 축구회관에서 클린스만 감독을 경질한다고 공식적으로 밝혔다. 클린스만 감독은 2026년 열리는 북중미 월드컵까지 계약되어 있었다....,https://www.mk.co.kr/article/10944474
2일 전,"1년 못 채운 클린스만, 전임제 이후 최단 기간 경질 오명",뉴시스,위르겐 클린스만(독일) 감독이 지난 1992년 전임 감독제 도입 이후 한국 축구 역사상 가장 빨리 경질된 외국인 사령탑으로 기록됐다. 정몽규 대한축구협회장은 16일 오후 서울 종로구의 축구회관에서 기자회견을 열고 클린스만 감독을 교체하겠다고 발표했다. 전날 협회 대한축구협회 내 자문기구인...,http://www.newsis.com/view/?id=NISX20240216_0002629576&cID=10503&pID=10500
2일 전,"축협, 클린스만에 경질 통보…1년 동행 마무리",노컷뉴스언론사 선정,대한축구협회(KFA)가 위르겐 클린스만 한국 축구 대표팀 감독에게 경질을 통보했다. 협회는 16일 서울시 종로구 축구회관에서 정몽규 축구협회장 주재... 협회 관계자에 따르면 회의를 마친 뒤 클린스만 감독에게 전화로 경질을 통보했다. 이후 클린스만 감독은 소셜 미디어(SNS)를 통해 작별 인사를 전했다....,https://www.nocutnews.co.kr/news/6096697
2일 전,클린스만 1년 만에 경질...산적 과제는 첩첩산중,YTN,"결국 클린스만 축구대표팀 감독이 경질됐습니다. 정해졌던 수순인데요, 이제는 대표팀 내분 문제도 잘 정리하고 후임 사령탑 선정을 서둘러야 합니다.... 클린스만 감독이 SNS를 통해서 공식 발표가 있기 1시간 정도 전에 SNS에 작별인사를 올리면서 짧게 글을 올렸는데 1년간 여정, 인크레더블, 놀라운 여정 함께...",https://www.ytn.co.kr/_ln/0107_202402161712434097
2일 전,클린스만 감독 경질 발표 마친 정몽규 회장,뉴스1,정몽규 대한축구협회장이 16일 오후 서울 종로구 축구회관에서 위르겐 클린스만 축구대표팀 감독의 거취 관련 발표를 마친뒤 인사하고 있다. 축구협회는 이날 오전 긴급 임원회의를 가진 뒤 클린스만 감독에게 전화를 걸어 경질을 통보했다고 밝혔다. 2024.2.16/뉴스1,https://www.news1.kr/photos/view/?6485061
2일 전,"클린스만의 탓탓탓…""전술 문제 없어, 선수단 내부 불화 탓""",MBN언론사 선정,위르겐 클린스만 한국 축구대표팀 감독이 자신의 경질 여부를 논의하는 대한축구협회 전력강화회의에서 끝끝내 ‘전술 부재’를 인정하지 않고 선수 탓을 한 것으로 알려졌습니다. 황보관 대한축구협회 기술본부장은 오늘(15일) 서울 종로구 축구회관에서 진행된 전력강화회의에서 클린스만 감독이...,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=5003341
3일 전,온라인으로 축협회의 참석한 클린스만 [포토多이슈],서울신문언론사 선정,"사진으로 다양한 이슈를 짚어보는 서울신문 멀티미디어부 연재물 카타르 아시안컵에서 졸전 끝에 4강에서 탈락한 축구대표팀 위르겐 클린스만 감독의... 회의에는 현재 미국에 머무는 클린스만 감독이 화상으로 참석했고 마이클 뭘리 위원장과, 전력강화위원인 정재권 한양대 감독, 곽효범 인하대 교수, 김현태...",https://www.seoul.co.kr/news/newsView.php?id=20240215500056&wlog_tag3=naver
2일 전,정몽규 회장 마침내 등장…'클린스만 경질 관련' 축구협회 임원회의 참석,일간스포츠,"사실상 위르겐 클린스만(독일) 감독의 거취를 최종 결정하게 될 회의다. 2023 아시아축구연맹(AFC) 아시안컵 탈락 이후 모습을 드러내지 않았던 정몽규... 축구대표팀 관련 사안 회의인데, 사실상 클린스만 감독의 거취와 차기 대표팀 사령탑 선임 방향 등이 논의될 것으로 보인다. 회의는 비공개로 진행되고 회의...",https://isplus.com/article/view/isp202402150283
3일 전,"""축구대표팀 제보, 클린스만·정몽규일 수도"" 日언론",뉴시스언론사 선정,"제보자로 위르겐 클린스만 감독과 대한축구협회를 꼽는 보도도 나오고 있다. 14일 일본 매체 '히가시스포'는 '손흥민과 이강인의 내분' '누설이 의심되는 클린스만 감독'이라는 제목으로 손흥민의 부상과 두 사람의 충돌 등 한국 국가대표팀의 내분을 보도했다. 앞서 영국 매체 더선은 ""토트넘의 스타 손흥민이...",http://www.newsis.com/view/?id=NISX20240215_0002627609&cID=10201&pID=10200
2일 전,정몽규 회장 결단… 클린스만 감독 경질 공식화,문화일보,"■ 대한축구협회, 임원회의 개최… 결별 절차 돌입 차기 사령탑 선임 문제 등 빠르고 신중하게 진행 방침 클린스만, 선수에 책임 전가 전술 부재도 인정하지 않아 대한축구협회가 위르겐 클린스만 축구대표팀 감독과 결별 절차에 돌입했다. 15일 전력강화위원회에서 클린스만 감독의 경질을 요청했고, 16일 오전...",https://www.munhwa.com/news/view.html?no=2024021601032639044001
1일 전,"축구협회, 클린스만 감독 경질…""기대하는 리더십 보여주지 못했다""",TV조선,"html 축구대표팀 클린스만 감독이 결국, 부임 1년 만에 경질됐습니다. 축구협회는 경질 이유로, 지도력과 리더십 부재를 들었는데요. 불명예 퇴진이긴 합니다만, 클린스만은 계약에 따라 축구협회로부터 위약금 70억 이상을 받게 됩니다. 그런데 이처럼 명예롭진 않지만, 재정적으로 실리를 챙긴 상황이...",https://news.tvchosun.com/site/data/html_dir/2024/02/16/2024021690144.html
3일 전,정몽규 결단만 남았다…이제는 거스를 수 없는 '클린스만 경질' (종합),뉴스1언론사 선정,"전력강화위원회가 ""위르겐 클린스만 감독으로는 어렵다고 판단했다""면서 경질로 의견을 모았다. 정몽규 회장 결단만 남았는데, 대세를 거스르기는 어려울 것으로 보인다. 대한축구협회(KFA)는 15일 축구회관 6층 회의실에서 2024년 제1차 전력강화위원회를 열고 위르겐 클린스만 대표팀 감독의 경질로 뜻을 모아...",https://www.news1.kr/articles/5322101
2일 전,"논란으로 버려진 354일, '분노 유발 웃음'만 남기고 떠나는 클린스만",뉴스1,"위르겐 클린스만(독일) 감독이 성적 부진과 각종 논란 속에 불명예스럽게 경질됐다. 대략 1년 만에 쫓겨나는 것인데, 남은 건 팬들의 분노를 유발하는 '웃음' 뿐이다. 대한축구협회는 16일 오전 서울 종로구 축구회관에서 정몽규 회장을 포함한 긴급 임원회의를 열고 클린스만 감독의 경질을 발표했다. 지난해...",https://www.news1.kr/articles/5322508
2일 전,"[단독] 클린스만, 전력강화위 존재도 몰랐다... 위원들, 책임 통감 '공동 사...",한국일보언론사 선정,"국가대표팀 전력강화위원회(전력강화위)가 위르겐 클린스만 남자 축구 대표팀 감독을 경질해야 한다고 대한축구협회에 건의한 가운데, 위원 중 일부가 책임 통감 차원에서 전력강화위 전원 사직을 제안한 것으로 확인됐다. 클린스만 감독은 전력강화위 존재 자체도 몰랐던 것으로 알려졌다. 15일 서울 종로구...",https://www.hankookilbo.com/News/Read/A2024021517440002958?did=NA
2일 전,"""클린스만, 한국민 무시"" 경질 건의…정몽규 회장 결단만 남았다",머니투데이언론사 선정,대한축구협회가 국가대표 전력강화위원회를 통해 위르겐 클린스만 축구대표팀 감독을 경질하는 방향으로 의견을 모았다. 이제 클린스만 감독 경질 여부는 정몽규 협회장의 결정에 달려있다. 협회는 15일 오전 11시 서울 종로구 축구회관에서 전력위를 열고 클린스만 감독의 거취를 논의했다. 황보관 협회...,http://news.mt.co.kr/mtview.php?no=2024021518070045675
2일 전,"박명수, '경질' 클린스만에 ""국민 엿 먹이는 것""",뉴시스,"개그맨 박명수가 위르겐 클린스만 대한민국 축구대표팀 감독이 경질을 통보 받기 직전 그의 부적절한 언행을 꼬집었다. 박명수는 16일 KBS 라디오 쿨FM... '2023 아시안컵' 졸전을 마치고 한국에 들어온 뒤 도망치듯 자택이 있는 미국으로 돌아간 클린스만 감독의 행태를 지적한 것이다. 박명수는 ""그 나라 국민들이...",http://www.newsis.com/view/?id=NISX20240216_0002629548&cID=10601&pID=10600
2일 전,'후폭풍' 후 클린스만이 올린 글...놀라운 마지막 말 [지금이뉴스],YTN,"대한축구협회가 위르겐 클린스만 대한민국 축구 국가대표팀 감독의 경질 여부를 결정하기 위한 임원 회의를 연 가운데, 클린스만 감독이 미리 작별 인사를 남겼습니다. 클린스만 감독은 16일 오후 1시경 자신의 인스타그램에 ""아시안컵 준결승에 진출할 수 있도록 응원해 주신 모든 분들께 진심으로...",https://www.ytn.co.kr/_ln/0134_202402161348274418
2일 전,회장 결재만 남은 클린스만 경질…당장 3월 월드컵 예선은?,노컷뉴스,"위르겐 클린스만 감독의 경질로 의견은 모아졌다. 사실상 정몽규 대한축구협회장의 결재만 남은 상황이다. 대한축구협회 15일 제1차 전력강화위원회를 열고 클린스만 감독의 경질로 의견을 모았다. 마이클 뮐러 위원장을 비롯한 6명의 위원이 회의에 참석했고, K리그 구단을 지휘하고 있는 박태하(포항...",https://www.nocutnews.co.kr/news/6096322
2일 전,"""빠따라도 치고싶다"" 이강인·손흥민 갈등에 김남일 소환",뉴시스언론사 선정,김수아 인턴 기자 = 한국 축구대표팀 주장 손흥민(31·토트넘)과 이강인(22·파리생제르망)이 갈등을 빚은 사실과 관련해 위르겐 클린스만 감독이 '지도력 논란'에 휘말린 가운데 7년 전 김남일 전 국가대표팀 코치의 발언이 재조명되고 있다. 경기를 앞둔 상황에서 국가대표 선수들 사이의 갈등이 외부로 알려지자...,http://www.newsis.com/view/?id=NISX20240216_0002629047&cID=10201&pID=10200
2일 전,[뉴스1 PICK]'클린스만 감독 경질' 정몽규 회장의 결정은?,뉴스1,이번 임원회의의 주 안건은 클린스만 감독의 거취다. 전날 축구협회 국가대표전력강화위원회는 2023 아시아축구연맹(AFC) 아시안컵 결과 등을 논의하며 클린스만 감독의 경질로 뜻을 모았다. 협회는 클린스만 감독 경질 시 코칭스태프 포함 100억원에 가까운 위약금을 지불해야 하는 것으로 알려졌다. 클린스만...,https://www.news1.kr/articles/5322763
2일 전,작별인사 선수 친 클린스만…축구협회 발표 전 “계속 파이팅”,한겨레,위르겐 클린스만(60∙독일) 한국 축구 국가대표팀 감독이 해임 관련 발표를 앞두고 에스엔에스(SNS)에 작별 인사를 알렸다. 클린스만 감독은 16일 자신의 인스타그램에 “아시안컵 준결승에 진출할 수 있도록 응원해 주신 모든 분들께 진심으로 감사드린다”고 전했다. 대표팀 선수들과 그라운드 미팅 사진도...,https://www.hani.co.kr/arti/sports/soccer/1128634.html
3일 전,최종 승인만 남은 '클린스만 경질',파이낸셜뉴스언론사 선정,클린스만 감독이 지휘봉을 내려놓을 가능성이 매우 커졌다. 대한축구협회 국가대표전력강화위원회가 위르겐 클린스만 국가대표팀 감독의 경질을 협회에 정식으로 건의했다. 축구협회와 축구 팬들 모두의 뜻이 한데 모였다고 봐도 무방하다. 축구협회 국가대표전력강화위원회는 15일 서울 종로구 축구회관에서...,http://www.fnnews.com/news/202402151812545625
2일 전,"박명수 “클린스만, 끝까지 우리 국민 농락했다” 일침(‘라디오쇼’)",스포츠서울,출처 | KBS Cool FM ‘박명수의 라디오쇼’ 채널 코미디언 박명수가 클린스만 감독을 비판했다. 박명수는 16일 KBS 라디오 쿨FM ‘박명수의 라디오쇼’에서 빅데이터 전문가 전민기 한국인사이트 연구소 팀장과 함께 ‘검색N차트’ 코너를 진행했다. 박명수는 “클린스만 감독은 마지막 기회까지 놓쳤다. 거기서 다...,https://www.sportsseoul.com/news/read/1399775?ref=naver
2일 전,클린스만 경질 수순…'전술 부재' 인정 안 해,SBS,"클린스만 축구대표팀 감독의 거취가 사실상 경질로 가닥을 잡았습니다. 이르면 오늘(16일) 최종 결정이 내려집니다. 전영민 기자입니다. &lt;기자&gt; [정몽규는 즉각 사퇴하라. 사퇴하라.] 클린스만 감독과 정몽규 회장의 동반 퇴진을 요구하는 팬들의 시위 속에, 축구협회는 전력강화위원회를 열고 네 시간이 넘는 토론...",https://news.sbs.co.kr/news/endPage.do?news_id=N1007538304&plink=ORI&cooper=NAVER
2일 전,클린스만 감독 '경질'...숱한 논란 끝 실망만 남긴 1년,YTN,"축구대표팀 위르겐 클린스만 감독이 경질됐습니다. 재임 시절 숱한 논란을 일으키면서도 결과로 증명하겠다고 공언했지만, 결국 실망만 안긴 채 1년도 못 채우고 짐을 싸게 됐습니다. 양시창 기자입니다. [기자] 위르겐 클린스만 축구대표팀 감독이 경질됐습니다. 카타르 아시안컵 4강에서 탈락한 지 열흘...",https://www.ytn.co.kr/_ln/0107_202402161725478203
3일 전,"日매체 ""손흥민·이강인 충돌 누설자, 클린스만·정몽규 소문""",중앙일보언론사 선정,일본 언론이 손흥민(토트넘)과 이강인(파리 생제르맹)의 갈등을 누설한 사람이 클린스만 감독과 정몽규 축구협회장이라는 의혹이 퍼지고 있다고... 히가시스포웹은 “신구 에이스가 대립한 전대미문의 내분으로 한국 내에서 큰 소동으로 발전하고 있다”며 “이 내분을 누설한 사람이 클린스만 감독과 정...,https://www.joongang.co.kr/article/25228833
